code_module,code_presentation,id_student,avg_daily_activities
AAA,2013J,1976139,4.923076923076923
AAA,2013J,2011876,5.36
AAA,2013J,2012966,5.533333333333333
AAA,2013J,2051699,5.957446808510638
AAA,2013J,2062879,5.193548387096774
AAA,2013J,2065691,7.931034482758621
AAA,2013J,2073016,5.9787234042553195
AAA,2013J,2080474,5.172413793103448
AAA,2013J,2083877,4.470588235294118
AAA,2013J,2084066,5.709090909090909
AAA,2013J,2104505,4.103448275862069
AAA,2013J,2122180,5.522388059701493
AAA,2013J,2139353,5.222222222222222
AAA,2013J,2143752,4.342105263157895
AAA,2013J,2146792,3.7160493827160495
AAA,2013J,2149225,11.0
AAA,2013J,2153153,8.052631578947368
AAA,2013J,2155014,6.103448275862069
AAA,2013J,2164705,6.909090909090909
AAA,2013J,2171627,6.166666666666667
AAA,2013J,2182846,8.907692307692308
AAA,2013J,2194100,5.59375
AAA,2013J,2197016,5.588235294117647
AAA,2013J,2208424,6.25
AAA,2013J,2229865,5.807017543859649
AAA,2013J,2255601,7.896551724137931
AAA,2013J,2268379,6.02
AAA,2013J,2278464,3.9411764705882355
AAA,2013J,2293923,5.076923076923077
AAA,2013J,2312620,7.565217391304348
AAA,2013J,2329342,5.444444444444445
AAA,2013J,2339528,7.333333333333333
AAA,2013J,2342426,5.319148936170213
AAA,2013J,2344901,5.3076923076923075
AAA,2013J,2358056,4.217391304347826
AAA,2013J,2358969,4.818181818181818
AAA,2013J,2364471,10.153061224489797
AAA,2013J,2367155,6.068965517241379
AAA,2013J,2369266,6.903225806451613
AAA,2013J,2376496,3.9791666666666665
AAA,2013J,2391984,4.346153846153846
AAA,2013J,2411661,6.3076923076923075
AAA,2013J,2411778,5.864864864864865
AAA,2013J,2412002,5.769230769230769
AAA,2013J,2412967,4.679245283018868
AAA,2013J,2429854,5.178571428571429
AAA,2013J,2437837,6.461538461538462
AAA,2013J,2449878,7.357142857142857
AAA,2013J,2456480,3.769230769230769
AAA,2013J,2457256,4.8125
AAA,2013J,2458355,4.431818181818182
AAA,2013J,2460080,4.169014084507042
AAA,2013J,2461190,4.6976744186046515
AAA,2013J,2469673,4.166666666666667
AAA,2013J,2470694,6.863636363636363
AAA,2013J,2479954,3.25
AAA,2013J,2481901,5.810344827586207
AAA,2013J,2482700,3.913793103448276
AAA,2013J,2486127,7.606060606060606
AAA,2013J,2498700,4.521739130434782
AAA,2013J,2516503,3.7567567567567566
AAA,2013J,2518069,4.702127659574468
AAA,2013J,2521459,4.0
AAA,2013J,2523736,3.3255813953488373
AAA,2013J,2529279,6.333333333333333
AAA,2013J,2532302,5.8
AAA,2013J,2536991,4.170731707317073
AAA,2013J,2542724,6.777777777777778
AAA,2013J,2550279,4.6
AAA,2013J,2551220,3.272727272727273
AAA,2013J,2552472,7.8
AAA,2013J,2555340,7.397058823529412
AAA,2013J,2557283,7.702127659574468
AAA,2013J,2559575,4.054054054054054
AAA,2013J,2562034,4.75
AAA,2013J,2566163,4.793103448275862
AAA,2013J,2566592,4.545454545454546
AAA,2013J,2569324,2.0
AAA,2013J,2574528,5.1
AAA,2013J,2574583,3.7049180327868854
AAA,2013J,2576122,6.071428571428571
AAA,2013J,2578995,3.9649122807017543
AAA,2013J,2586560,7.16
AAA,2013J,2594139,5.741935483870968
AAA,2013J,2598871,4.204081632653061
AAA,2013J,2599352,4.695652173913044
AAA,2013J,2600688,5.928571428571429
AAA,2013J,2606098,3.55
AAA,2013J,2613116,4.1875
AAA,2013J,2617002,4.9
AAA,2013J,2620584,5.8
AAA,2013J,2639449,6.0
AAA,2013J,2639540,5.963636363636364
AAA,2013J,2639641,5.280701754385965
AAA,2013J,2641155,7.467391304347826
AAA,2013J,2643002,7.108695652173913
AAA,2013J,2645733,3.975609756097561
AAA,2013J,2649826,6.583333333333333
AAA,2013J,2650282,4.3076923076923075
AAA,2013J,2664024,4.321428571428571
AAA,2013J,2666246,4.9411764705882355
AAA,2013J,2669816,6.0
AAA,2013J,2671132,5.829787234042553
AAA,2013J,2676809,5.388888888888889
AAA,2013J,2678643,5.434782608695652
AAA,2013J,2685865,4.057971014492754
AAA,2013J,2688067,6.5
AAA,2013J,2689958,7.978494623655914
AAA,2013J,2691206,4.380281690140845
AAA,2013J,2691244,3.962962962962963
AAA,2013J,2694424,6.571428571428571
AAA,2013J,2698257,4.181818181818182
AAA,2014J,6516,4.515625
AAA,2014J,24734,4.0
AAA,2014J,26192,6.403846153846154
AAA,2014J,28061,5.373134328358209
AAA,2014J,31600,7.222222222222222
AAA,2014J,46844,4.9411764705882355
AAA,2014J,52765,8.519607843137255
AAA,2014J,55104,7.96875
AAA,2014J,58071,6.5394736842105265
AAA,2014J,58316,3.983050847457627
AAA,2014J,62487,5.107142857142857
AAA,2014J,63165,4.15
AAA,2014J,65002,1.0
AAA,2014J,70011,7.662790697674419
AAA,2014J,75255,4.575757575757576
AAA,2014J,79403,4.744186046511628
AAA,2014J,85092,6.7272727272727275
AAA,2014J,85144,4.833333333333333
AAA,2014J,85302,6.38
AAA,2014J,87431,9.0
AAA,2014J,94961,6.04
AAA,2014J,95755,3.1538461538461537
AAA,2014J,101116,5.78
AAA,2014J,107489,7.935064935064935
AAA,2014J,108872,4.026315789473684
AAA,2014J,109155,6.967741935483871
AAA,2014J,111512,6.809523809523809
AAA,2014J,117818,5.108108108108108
AAA,2014J,119902,8.166666666666666
AAA,2014J,121349,5.285714285714286
AAA,2014J,124064,4.365079365079365
AAA,2014J,125018,6.3125
AAA,2014J,129955,2.9782608695652173
AAA,2014J,130034,5.976744186046512
AAA,2014J,130547,4.3076923076923075
AAA,2014J,130636,7.5
AAA,2014J,131390,9.2
AAA,2014J,133816,6.875
AAA,2014J,133922,4.296296296296297
AAA,2014J,135335,1.8
AAA,2014J,135400,4.428571428571429
AAA,2014J,135471,5.587301587301587
AAA,2014J,139033,3.823529411764706
AAA,2014J,141377,5.2
AAA,2014J,141506,5.304347826086956
AAA,2014J,146503,3.8333333333333335
AAA,2014J,147756,4.09375
AAA,2014J,148993,5.363636363636363
AAA,2014J,149741,7.586956521739131
AAA,2014J,149962,4.555555555555555
AAA,2014J,151587,2.6315789473684212
AAA,2014J,152668,7.0
AAA,2014J,155984,5.354838709677419
AAA,2014J,158707,9.8
AAA,2014J,159954,5.45
AAA,2014J,164944,6.852941176470588
AAA,2014J,165226,7.482758620689655
AAA,2014J,167961,5.473684210526316
AAA,2014J,174024,5.052631578947368
AAA,2014J,174094,4.752688172043011
AAA,2014J,174745,7.15
AAA,2014J,175447,8.211267605633802
AAA,2014J,175772,7.930555555555555
AAA,2014J,183057,5.088235294117647
AAA,2014J,185350,3.2
AAA,2014J,188278,7.743243243243243
AAA,2014J,199636,5.931818181818182
AAA,2014J,199897,6.395348837209302
AAA,2014J,200804,4.954545454545454
AAA,2014J,205494,4.84
AAA,2014J,228021,6.8125
AAA,2014J,228383,6.742857142857143
AAA,2014J,232307,6.6875
AAA,2014J,235068,5.610169491525424
AAA,2014J,235507,4.264150943396227
AAA,2014J,236875,2.36
AAA,2014J,237274,5.852459016393443
AAA,2014J,243510,5.3076923076923075
AAA,2014J,244246,4.571428571428571
AAA,2014J,248581,5.323076923076923
AAA,2014J,252073,5.269230769230769
AAA,2014J,254625,6.166666666666667
AAA,2014J,258587,6.609195402298851
AAA,2014J,260623,5.75
AAA,2014J,263251,6.03921568627451
AAA,2014J,263543,4.540983606557377
AAA,2014J,263952,6.657894736842105
AAA,2014J,266524,4.3076923076923075
AAA,2014J,268733,1.0
AAA,2014J,273346,5.592592592592593
AAA,2014J,274947,3.9411764705882355
AAA,2014J,275674,5.777777777777778
AAA,2014J,275792,3.9655172413793105
AAA,2014J,277123,5.476190476190476
AAA,2014J,277880,1.0
AAA,2014J,281077,6.90625
AAA,2014J,281636,6.333333333333333
AAA,2014J,285315,6.846153846153846
AAA,2014J,287040,5.869565217391305
AAA,2014J,287204,6.441860465116279
AAA,2014J,287210,4.925531914893617
AAA,2014J,288994,7.5
AAA,2014J,289449,4.551020408163265
AAA,2014J,290164,9.59322033898305
AAA,2014J,292525,4.181818181818182
AAA,2014J,292775,6.87037037037037
AAA,2014J,293824,8.09433962264151
AAA,2014J,294496,4.622641509433962
AAA,2014J,294655,4.4363636363636365
AAA,2014J,295060,4.038461538461538
AAA,2014J,295075,5.625
AAA,2014J,296424,4.5
AAA,2014J,298034,4.638888888888889
AAA,2014J,298838,4.979166666666667
AAA,2014J,301967,3.5
AAA,2014J,302476,5.411764705882353
AAA,2014J,303521,5.523076923076923
AAA,2014J,303985,6.9
AAA,2014J,304465,6.319444444444445
AAA,2014J,306646,3.6666666666666665
AAA,2014J,309142,5.866666666666666
AAA,2014J,310412,4.9787234042553195
AAA,2014J,311235,7.0
AAA,2014J,311659,7.166666666666667
AAA,2014J,313937,8.02247191011236
AAA,2014J,315076,5.395348837209302
AAA,2014J,315744,7.051282051282051
AAA,2014J,323370,5.777777777777778
AAA,2014J,328024,5.632352941176471
AAA,2014J,329659,7.157894736842105
AAA,2014J,330594,4.526315789473684
AAA,2014J,331358,6.361111111111111
AAA,2014J,332884,5.185185185185185
AAA,2014J,334441,3.6666666666666665
AAA,2014J,335247,3.4545454545454546
AAA,2014J,335764,5.487804878048781
AAA,2014J,337748,5.333333333333333
AAA,2014J,338407,4.909090909090909
AAA,2014J,341876,6.944444444444445
AAA,2014J,342007,4.60377358490566
AAA,2014J,345440,3.3636363636363638
AAA,2014J,345519,5.8
AAA,2014J,346118,4.090909090909091
AAA,2014J,348275,4.75
AAA,2014J,348807,5.947368421052632
AAA,2014J,350156,5.555555555555555
AAA,2014J,350939,4.808510638297872
AAA,2014J,351336,3.8771929824561404
AAA,2014J,353665,4.0625
AAA,2014J,354170,4.526315789473684
AAA,2014J,356170,6.7272727272727275
AAA,2014J,358182,4.527272727272727
AAA,2014J,364957,5.321428571428571
AAA,2014J,369834,4.35
AAA,2014J,371710,5.323943661971831
AAA,2014J,373872,7.25
AAA,2014J,375260,4.064516129032258
AAA,2014J,375646,4.882352941176471
AAA,2014J,377546,5.116279069767442
AAA,2014J,381642,5.191489361702128
AAA,2014J,382095,6.037037037037037
AAA,2014J,383180,4.305555555555555
AAA,2014J,383600,5.7272727272727275
AAA,2014J,383723,9.24468085106383
AAA,2014J,384203,6.802197802197802
AAA,2014J,384725,8.52
AAA,2014J,387533,5.533333333333333
AAA,2014J,387954,7.214285714285714
AAA,2014J,388147,5.48
AAA,2014J,390890,3.0476190476190474
AAA,2014J,391249,5.761904761904762
AAA,2014J,396599,5.886363636363637
AAA,2014J,396655,5.318181818181818
AAA,2014J,398171,4.037037037037037
AAA,2014J,398349,10.018867924528301
AAA,2014J,400147,4.857142857142857
AAA,2014J,400682,7.703703703703703
AAA,2014J,401404,3.911111111111111
AAA,2014J,402204,3.15625
AAA,2014J,402727,4.166666666666667
AAA,2014J,402961,7.338709677419355
AAA,2014J,404356,7.162790697674419
AAA,2014J,406671,7.0
AAA,2014J,406682,6.666666666666667
AAA,2014J,409100,4.779661016949152
AAA,2014J,409703,5.064516129032258
AAA,2014J,410092,5.0
AAA,2014J,411971,4.363636363636363
AAA,2014J,415969,5.2
AAA,2014J,418731,3.8
AAA,2014J,421455,5.625
AAA,2014J,424577,5.52542372881356
AAA,2014J,429858,3.0
AAA,2014J,431025,4.666666666666667
AAA,2014J,439305,4.875
AAA,2014J,440319,6.448275862068965
AAA,2014J,442064,5.0
AAA,2014J,442132,3.8461538461538463
AAA,2014J,446108,4.428571428571429
AAA,2014J,447481,7.7272727272727275
AAA,2014J,468120,3.7333333333333334
AAA,2014J,468694,5.2631578947368425
AAA,2014J,470588,9.5
AAA,2014J,470982,5.5
AAA,2014J,476603,6.657894736842105
AAA,2014J,481022,4.875
AAA,2014J,483800,4.568181818181818
AAA,2014J,484897,4.5
AAA,2014J,485962,4.682926829268292
AAA,2014J,488990,5.185185185185185
AAA,2014J,500113,5.5
AAA,2014J,503889,3.7058823529411766
AAA,2014J,514526,6.666666666666667
AAA,2014J,518808,5.444444444444445
AAA,2014J,522482,5.5
AAA,2014J,527100,4.310344827586207
AAA,2014J,527801,4.290322580645161
AAA,2014J,533068,4.666666666666667
AAA,2014J,537081,6.2592592592592595
AAA,2014J,544253,4.802816901408451
AAA,2014J,548120,4.379310344827586
AAA,2014J,561467,6.947368421052632
AAA,2014J,569505,7.233333333333333
AAA,2014J,570317,5.909090909090909
AAA,2014J,574505,3.740740740740741
AAA,2014J,588477,7.447916666666667
AAA,2014J,593846,6.230769230769231
AAA,2014J,593987,5.242424242424242
AAA,2014J,596288,4.5
AAA,2014J,598070,1.0
AAA,2014J,603834,5.214285714285714
AAA,2014J,603861,1.8235294117647058
AAA,2014J,608440,8.333333333333334
AAA,2014J,623840,6.7272727272727275
AAA,2014J,626240,3.72
AAA,2014J,628088,6.863636363636363
AAA,2014J,628312,14.0
AAA,2014J,630142,5.2727272727272725
AAA,2014J,637665,6.981132075471698
AAA,2014J,639053,2.8
AAA,2014J,642878,4.896551724137931
AAA,2014J,648130,3.838709677419355
AAA,2014J,676546,4.894736842105263
AAA,2014J,677186,6.428571428571429
AAA,2014J,677281,3.588235294117647
AAA,2014J,684180,6.375
AAA,2014J,687698,3.3636363636363638
AAA,2014J,696073,6.294117647058823
AAA,2014J,696578,7.884615384615385
AAA,2014J,721259,8.013513513513514
AAA,2014J,852847,3.6
AAA,2014J,998493,8.923809523809524
AAA,2014J,1045203,6.25
AAA,2014J,1112555,5.6
AAA,2014J,1183831,6.545454545454546
AAA,2014J,1268696,4.928571428571429
AAA,2014J,1336190,5.363636363636363
AAA,2014J,1352868,4.303030303030303
AAA,2014J,1398979,8.821782178217822
AAA,2014J,1456619,5.5588235294117645
AAA,2014J,1471214,8.076923076923077
AAA,2014J,1472925,4.75
AAA,2014J,1484804,2.5272727272727273
AAA,2014J,1511033,4.866666666666666
AAA,2014J,1576513,9.212389380530974
AAA,2014J,1609002,4.2444444444444445
AAA,2014J,1629771,4.366666666666666
AAA,2014J,1676594,6.285714285714286
AAA,2014J,1686551,4.7924528301886795
AAA,2014J,1689639,6.84
AAA,2014J,1715896,7.489795918367347
AAA,2014J,1721270,4.444444444444445
AAA,2014J,1757766,4.833333333333333
AAA,2014J,1773377,4.857142857142857
AAA,2014J,1799111,5.125
AAA,2014J,1818673,4.481481481481482
AAA,2014J,1839386,4.466666666666667
AAA,2014J,1926668,7.769230769230769
AAA,2014J,1947156,8.4
AAA,2014J,1967783,7.190476190476191
AAA,2014J,1970390,5.317460317460317
AAA,2014J,1975209,5.313432835820896
AAA,2014J,2010232,8.25
AAA,2014J,2045084,6.176470588235294
AAA,2014J,2057803,6.7272727272727275
AAA,2014J,2073016,3.0
AAA,2014J,2085209,7.21
AAA,2014J,2086400,6.5777777777777775
AAA,2014J,2139353,3.75
AAA,2014J,2148681,5.333333333333333
AAA,2014J,2158048,7.590909090909091
AAA,2014J,2158196,8.238095238095237
AAA,2014J,2165164,4.895833333333333
AAA,2014J,2168833,4.0
AAA,2014J,2207874,5.125
AAA,2014J,2240349,7.836065573770492
AAA,2014J,2244332,9.0
AAA,2014J,2273119,7.0
AAA,2014J,2277857,5.325301204819277
AAA,2014J,2297896,5.2631578947368425
AAA,2014J,2313257,5.0
AAA,2014J,2318055,6.9
AAA,2014J,2330254,6.64
AAA,2014J,2355470,2.2222222222222223
AAA,2014J,2358969,6.064516129032258
AAA,2014J,2363863,7.298245614035087
AAA,2014J,2369415,4.923076923076923
AAA,2014J,2375975,7.861111111111111
AAA,2014J,2397661,10.625
AAA,2014J,2398313,5.846153846153846
AAA,2014J,2404408,5.295454545454546
AAA,2014J,2425993,4.555555555555555
AAA,2014J,2429854,4.555555555555555
AAA,2014J,2432796,5.625
AAA,2014J,2434159,2.7857142857142856
AAA,2014J,2436812,4.130434782608695
AAA,2014J,2467267,3.0714285714285716
AAA,2014J,2470694,6.064516129032258
AAA,2014J,2473538,9.916666666666666
AAA,2014J,2474849,7.8
AAA,2014J,2494700,6.675
AAA,2014J,2500258,5.125
AAA,2014J,2507842,8.257142857142858
AAA,2014J,2509639,4.945945945945946
AAA,2014J,2514368,4.0
AAA,2014J,2514898,7.285714285714286
AAA,2014J,2521865,7.907407407407407
AAA,2014J,2522927,7.3977272727272725
AAA,2014J,2540168,5.470588235294118
AAA,2014J,2546445,8.698412698412698
AAA,2014J,2551797,7.230769230769231
AAA,2014J,2551932,4.642857142857143
AAA,2014J,2569324,3.5555555555555554
AAA,2014J,2574990,5.232558139534884
AAA,2014J,2576122,1.6666666666666667
AAA,2014J,2578676,4.738095238095238
AAA,2014J,2581477,6.701030927835052
AAA,2014J,2584873,6.090909090909091
AAA,2014J,2595841,4.555555555555555
AAA,2014J,2596621,8.80952380952381
AAA,2014J,2601889,6.561643835616438
AAA,2014J,2602338,5.5588235294117645
AAA,2014J,2606802,4.181818181818182
AAA,2014J,2624961,5.214285714285714
AAA,2014J,2630087,4.857142857142857
AAA,2014J,2633226,4.5
AAA,2014J,2642616,6.081632653061225
AAA,2014J,2642935,6.662790697674419
AAA,2014J,2648611,4.061538461538461
AAA,2014J,2649800,4.548387096774194
AAA,2014J,2654628,5.35
AAA,2014J,2677624,7.625
AAA,2014J,2680312,6.741379310344827
AAA,2014J,2688166,4.818181818181818
AAA,2014J,2690062,6.5
AAA,2014J,2692514,6.8053097345132745
AAA,2014J,2694788,2.933333333333333
BBB,2013B,23629,3.6875
BBB,2013B,25107,4.170212765957447
BBB,2013B,27891,5.368421052631579
BBB,2013B,29144,7.351851851851852
BBB,2013B,31663,8.216494845360824
BBB,2013B,33666,4.811320754716981
BBB,2013B,34229,6.666666666666667
BBB,2013B,34353,4.869565217391305
BBB,2013B,34431,5.333333333333333
BBB,2013B,34756,6.363636363636363
BBB,2013B,34863,5.363636363636363
BBB,2013B,35812,3.6666666666666665
BBB,2013B,39655,7.428571428571429
BBB,2013B,50993,3.6470588235294117
BBB,2013B,52899,7.3478260869565215
BBB,2013B,58089,8.6
BBB,2013B,62631,5.608695652173913
BBB,2013B,70608,4.0
BBB,2013B,71433,5.0
