code_module,code_presentation,id_student,avg_daily_activities
AAA,2013J,2694424,6.092233009708738
AAA,2013J,2698257,3.869565217391304
AAA,2014J,6516,4.163522012578617
AAA,2014J,24734,4.107142857142857
AAA,2014J,26192,5.584745762711864
AAA,2014J,28061,4.47972972972973
AAA,2014J,31600,6.631578947368421
AAA,2014J,46844,3.652173913043478
AAA,2014J,52765,6.831578947368421
AAA,2014J,55104,7.013333333333334
AAA,2014J,58071,5.308724832214765
AAA,2014J,58316,4.127450980392157
AAA,2014J,62487,5.055555555555555
AAA,2014J,63165,3.9310344827586206
AAA,2014J,65002,1.0
AAA,2014J,70011,8.066079295154186
AAA,2014J,75255,4.215189873417722
AAA,2014J,79403,4.5394736842105265
AAA,2014J,85092,7.25
AAA,2014J,85144,4.053333333333334
AAA,2014J,85302,5.440944881889764
AAA,2014J,87431,7.0
AAA,2014J,94961,4.038461538461538
AAA,2014J,95755,2.953488372093023
AAA,2014J,101116,5.253968253968254
AAA,2014J,107489,6.592391304347826
AAA,2014J,108872,4.602409638554217
AAA,2014J,109155,6.518518518518518
AAA,2014J,111512,6.809523809523809
AAA,2014J,117818,4.724489795918367
AAA,2014J,119902,8.037037037037036
AAA,2014J,121349,4.6020408163265305
AAA,2014J,124064,4.574074074074074
AAA,2014J,125018,5.074380165289257
AAA,2014J,129955,3.038961038961039
AAA,2014J,130034,6.155339805825243
AAA,2014J,130547,4.219512195121951
AAA,2014J,130636,6.35
AAA,2014J,131390,5.888888888888889
AAA,2014J,133816,7.015625
AAA,2014J,133922,4.172413793103448
AAA,2014J,135335,1.8
AAA,2014J,135400,4.2272727272727275
AAA,2014J,135471,5.039370078740157
AAA,2014J,139033,4.783333333333333
AAA,2014J,141377,6.0588235294117645
AAA,2014J,141506,5.1923076923076925
AAA,2014J,146503,3.2153846153846155
AAA,2014J,147756,4.525
AAA,2014J,148993,4.951724137931034
AAA,2014J,149741,5.803921568627451
AAA,2014J,149962,4.0588235294117645
AAA,2014J,151587,2.7037037037037037
AAA,2014J,152668,7.088235294117647
AAA,2014J,155984,5.3428571428571425
AAA,2014J,158707,9.142857142857142
AAA,2014J,159954,4.619718309859155
AAA,2014J,164944,4.7272727272727275
AAA,2014J,165226,7.266666666666667
AAA,2014J,167961,4.951612903225806
AAA,2014J,174024,4.684210526315789
AAA,2014J,174094,5.063063063063063
AAA,2014J,174745,7.108695652173913
AAA,2014J,175447,7.4879518072289155
AAA,2014J,175772,7.930555555555555
AAA,2014J,183057,3.8333333333333335
AAA,2014J,185350,3.033333333333333
AAA,2014J,188278,6.777777777777778
AAA,2014J,199636,5.688888888888889
AAA,2014J,199897,5.276119402985074
AAA,2014J,200804,5.3
AAA,2014J,205494,3.983050847457627
AAA,2014J,228021,6.350515463917525
AAA,2014J,228383,5.747252747252747
AAA,2014J,232307,5.108108108108108
AAA,2014J,235068,5.02027027027027
AAA,2014J,235507,3.9140625
AAA,2014J,236875,2.925
AAA,2014J,237274,4.945121951219512
AAA,2014J,243510,5.102564102564102
AAA,2014J,244246,4.292929292929293
AAA,2014J,248581,5.733333333333333
AAA,2014J,252073,4.684931506849315
AAA,2014J,254625,5.491228070175438
AAA,2014J,258587,6.204878048780488
AAA,2014J,260623,4.686046511627907
AAA,2014J,263251,5.284313725490196
AAA,2014J,263543,4.393548387096774
AAA,2014J,263952,4.673684210526316
AAA,2014J,266524,4.815789473684211
AAA,2014J,268733,1.0
AAA,2014J,273346,4.6223776223776225
AAA,2014J,274947,3.8076923076923075
AAA,2014J,275674,5.282051282051282
AAA,2014J,275792,4.366666666666666
AAA,2014J,277123,5.243243243243243
AAA,2014J,277880,1.4
AAA,2014J,281077,4.945945945945946
AAA,2014J,281636,6.293706293706293
AAA,2014J,285315,6.035087719298246
AAA,2014J,287040,6.15929203539823
AAA,2014J,287204,6.246913580246914
AAA,2014J,287210,4.1745283018867925
AAA,2014J,288994,7.5
AAA,2014J,289449,3.878504672897196
AAA,2014J,290164,8.506024096385541
AAA,2014J,292525,5.153846153846154
AAA,2014J,292775,6.201834862385321
AAA,2014J,293824,6.931034482758621
AAA,2014J,294496,3.7755102040816326
AAA,2014J,294655,4.151515151515151
AAA,2014J,295060,4.753968253968254
AAA,2014J,295075,5.433962264150943
AAA,2014J,296424,4.120567375886525
AAA,2014J,298034,3.8762886597938144
AAA,2014J,298838,4.6525423728813555
AAA,2014J,301967,3.625
AAA,2014J,302476,4.909774436090226
AAA,2014J,303521,5.87292817679558
AAA,2014J,303985,5.833333333333333
AAA,2014J,304465,5.319587628865979
AAA,2014J,306646,3.789473684210526
AAA,2014J,309142,5.282608695652174
AAA,2014J,310412,4.263636363636364
AAA,2014J,311235,6.245283018867925
AAA,2014J,311659,6.285714285714286
AAA,2014J,313937,7.584362139917696
AAA,2014J,315076,4.8807339449541285
AAA,2014J,315744,6.950920245398773
AAA,2014J,323370,6.098214285714286
AAA,2014J,328024,4.896
AAA,2014J,329659,5.586206896551724
AAA,2014J,330594,3.25
AAA,2014J,331358,7.212121212121212
AAA,2014J,332884,5.289655172413793
AAA,2014J,334441,2.5686274509803924
AAA,2014J,335247,4.315789473684211
AAA,2014J,335764,5.649122807017544
AAA,2014J,337748,5.333333333333333
AAA,2014J,338407,3.5925925925925926
AAA,2014J,341876,6.944444444444445
AAA,2014J,342007,4.739726027397261
AAA,2014J,345440,3.380952380952381
AAA,2014J,345519,5.0
AAA,2014J,346118,4.391304347826087
AAA,2014J,348275,4.605263157894737
AAA,2014J,348807,5.0
AAA,2014J,350156,6.3125
AAA,2014J,350939,4.388349514563107
AAA,2014J,351336,3.6810344827586206
AAA,2014J,353665,4.0227272727272725
AAA,2014J,354170,3.817073170731707
AAA,2014J,356170,5.785714285714286
AAA,2014J,358182,4.76984126984127
AAA,2014J,364957,4.441441441441442
AAA,2014J,369834,4.145299145299146
AAA,2014J,371710,4.856
AAA,2014J,373872,5.140845070422535
AAA,2014J,375260,3.464968152866242
AAA,2014J,375646,4.660377358490566
AAA,2014J,377546,4.868055555555555
AAA,2014J,381642,4.944954128440367
AAA,2014J,382095,5.082802547770701
AAA,2014J,383180,4.133333333333334
AAA,2014J,383600,5.542857142857143
AAA,2014J,383723,8.649789029535865
AAA,2014J,384203,5.676056338028169
AAA,2014J,384725,7.701986754966887
AAA,2014J,387533,5.836734693877551
AAA,2014J,387954,7.214285714285714
AAA,2014J,388147,5.172413793103448
AAA,2014J,390890,3.0588235294117645
AAA,2014J,391249,5.148648648648648
AAA,2014J,396599,5.824561403508772
AAA,2014J,396655,4.535714285714286
AAA,2014J,398171,3.4318181818181817
AAA,2014J,398349,8.909722222222221
AAA,2014J,400147,4.9393939393939394
AAA,2014J,400682,7.537313432835821
AAA,2014J,401404,3.6864406779661016
AAA,2014J,402204,3.338235294117647
AAA,2014J,402727,3.843137254901961
AAA,2014J,402961,7.489795918367347
AAA,2014J,404356,6.3232323232323235
AAA,2014J,406671,4.833333333333333
AAA,2014J,406682,5.611111111111111
AAA,2014J,409100,4.06993006993007
AAA,2014J,409703,4.779310344827586
AAA,2014J,410092,4.04
AAA,2014J,411971,4.486486486486487
AAA,2014J,415969,4.875
AAA,2014J,418731,3.9444444444444446
AAA,2014J,421455,4.946902654867257
AAA,2014J,424577,4.770642201834862
AAA,2014J,429858,3.923076923076923
AAA,2014J,431025,4.7727272727272725
AAA,2014J,439305,4.217391304347826
AAA,2014J,440319,5.673913043478261
AAA,2014J,442064,4.5
AAA,2014J,442132,3.8181818181818183
AAA,2014J,446108,4.688311688311688
AAA,2014J,447481,9.151515151515152
AAA,2014J,468120,3.5625
AAA,2014J,468694,4.485714285714286
AAA,2014J,470588,7.111111111111111
AAA,2014J,470982,5.52
AAA,2014J,476603,5.962025316455696
AAA,2014J,481022,4.153846153846154
AAA,2014J,483800,4.736263736263736
AAA,2014J,484897,4.223880597014926
AAA,2014J,485962,4.5638297872340425
AAA,2014J,488990,4.627450980392157
AAA,2014J,500113,5.111111111111111
AAA,2014J,503889,3.9285714285714284
AAA,2014J,514526,6.666666666666667
AAA,2014J,518808,4.779411764705882
AAA,2014J,522482,5.5
AAA,2014J,527100,4.140625
AAA,2014J,527801,3.3442622950819674
AAA,2014J,533068,4.314285714285714
AAA,2014J,537081,6.151515151515151
AAA,2014J,544253,4.061797752808989
AAA,2014J,548120,4.580246913580247
AAA,2014J,561467,6.947368421052632
AAA,2014J,569505,7.1437125748503
AAA,2014J,570317,5.389830508474576
AAA,2014J,574505,3.634920634920635
AAA,2014J,588477,5.649769585253456
AAA,2014J,593846,5.680851063829787
AAA,2014J,593987,4.9753086419753085
AAA,2014J,596288,5.68
AAA,2014J,598070,1.0
AAA,2014J,603834,4.241379310344827
AAA,2014J,603861,2.1666666666666665
AAA,2014J,608440,8.333333333333334
AAA,2014J,623840,6.818181818181818
AAA,2014J,626240,3.3684210526315788
AAA,2014J,628088,6.863636363636363
AAA,2014J,628312,14.0
AAA,2014J,630142,4.8
AAA,2014J,637665,6.410596026490066
AAA,2014J,639053,2.6666666666666665
AAA,2014J,642878,4.896551724137931
AAA,2014J,648130,3.5
AAA,2014J,676546,4.222222222222222
AAA,2014J,677186,4.953488372093023
AAA,2014J,677281,3.588235294117647
AAA,2014J,684180,5.6923076923076925
AAA,2014J,687698,3.3333333333333335
AAA,2014J,696073,6.019230769230769
AAA,2014J,696578,6.15
AAA,2014J,721259,7.881578947368421
AAA,2014J,852847,2.3333333333333335
AAA,2014J,998493,7.8816793893129775
AAA,2014J,1045203,4.940476190476191
AAA,2014J,1112555,5.068493150684931
AAA,2014J,1183831,6.6761904761904765
AAA,2014J,1268696,4.518518518518518
AAA,2014J,1336190,5.06
AAA,2014J,1352868,3.5794392523364484
AAA,2014J,1398979,7.979381443298969
AAA,2014J,1456619,5.5588235294117645
AAA,2014J,1471214,8.151515151515152
AAA,2014J,1472925,4.147058823529412
AAA,2014J,1484804,2.735632183908046
AAA,2014J,1511033,5.472222222222222
AAA,2014J,1576513,8.758741258741258
AAA,2014J,1609002,3.563106796116505
AAA,2014J,1629771,4.035714285714286
AAA,2014J,1676594,6.285714285714286
AAA,2014J,1686551,4.7924528301886795
AAA,2014J,1689639,6.72289156626506
AAA,2014J,1715896,7.065326633165829
AAA,2014J,1721270,3.8545454545454545
AAA,2014J,1757766,4.9423076923076925
AAA,2014J,1773377,4.161290322580645
AAA,2014J,1799111,4.18348623853211
AAA,2014J,1818673,4.481481481481482
AAA,2014J,1839386,4.466666666666667
AAA,2014J,1926668,7.012820512820513
AAA,2014J,1947156,6.485714285714286
AAA,2014J,1967783,6.6923076923076925
AAA,2014J,1970390,6.533783783783784
AAA,2014J,1975209,4.1528662420382165
AAA,2014J,2010232,7.22972972972973
AAA,2014J,2045084,5.888888888888889
AAA,2014J,2057803,5.863945578231292
AAA,2014J,2073016,4.6875
AAA,2014J,2085209,7.49402390438247
AAA,2014J,2086400,5.713675213675214
AAA,2014J,2139353,5.298507462686567
AAA,2014J,2148681,4.779816513761468
AAA,2014J,2158048,7.590909090909091
AAA,2014J,2158196,8.238095238095237
AAA,2014J,2165164,5.0344827586206895
AAA,2014J,2168833,4.0
AAA,2014J,2207874,5.0588235294117645
AAA,2014J,2240349,6.555555555555555
AAA,2014J,2244332,8.909420289855072
AAA,2014J,2273119,7.0
AAA,2014J,2277857,4.660377358490566
AAA,2014J,2297896,4.837209302325581
AAA,2014J,2313257,5.0
AAA,2014J,2318055,6.109756097560975
AAA,2014J,2330254,5.651898734177215
AAA,2014J,2355470,2.942857142857143
AAA,2014J,2358969,4.718181818181818
AAA,2014J,2363863,6.407035175879397
AAA,2014J,2369415,3.656716417910448
AAA,2014J,2375975,6.566265060240964
AAA,2014J,2397661,8.355555555555556
AAA,2014J,2398313,5.316770186335404
AAA,2014J,2404408,5.339622641509434
AAA,2014J,2425993,4.694444444444445
AAA,2014J,2429854,4.380952380952381
AAA,2014J,2432796,5.22
AAA,2014J,2434159,2.6666666666666665
AAA,2014J,2436812,4.923076923076923
AAA,2014J,2467267,2.9047619047619047
AAA,2014J,2470694,5.537313432835821
AAA,2014J,2473538,10.058823529411764
AAA,2014J,2474849,7.8
AAA,2014J,2494700,6.053475935828877
AAA,2014J,2500258,4.75
AAA,2014J,2507842,8.257142857142858
AAA,2014J,2509639,5.8
AAA,2014J,2514368,4.117647058823529
AAA,2014J,2514898,6.032967032967033
AAA,2014J,2521865,7.374045801526718
AAA,2014J,2522927,6.821621621621621
AAA,2014J,2540168,4.589285714285714
AAA,2014J,2546445,8.698412698412698
AAA,2014J,2551797,6.260869565217392
AAA,2014J,2551932,3.6507936507936507
AAA,2014J,2569324,3.9
AAA,2014J,2574990,3.956140350877193
AAA,2014J,2576122,1.6666666666666667
AAA,2014J,2578676,3.4957264957264957
AAA,2014J,2581477,6.771551724137931
AAA,2014J,2584873,4.909090909090909
AAA,2014J,2595841,4.7368421052631575
AAA,2014J,2596621,8.443037974683545
AAA,2014J,2601889,5.828025477707007
AAA,2014J,2602338,4.6875
AAA,2014J,2606802,3.945945945945946
AAA,2014J,2624961,4.54054054054054
AAA,2014J,2630087,4.857142857142857
AAA,2014J,2633226,5.651162790697675
AAA,2014J,2642616,5.0534351145038165
AAA,2014J,2642935,6.790243902439024
AAA,2014J,2648611,3.689655172413793
AAA,2014J,2649800,4.240963855421687
AAA,2014J,2654628,4.5285714285714285
AAA,2014J,2677624,7.0
AAA,2014J,2680312,6.685185185185185
AAA,2014J,2688166,3.8545454545454545
AAA,2014J,2690062,6.5
AAA,2014J,2692514,6.003610108303249
AAA,2014J,2694788,2.761904761904762
